rank,age_code,gender_code,product_name,audience_percentage,product_package,total_active_users,active_users,sub_genre
149,>44,female,Zee.Now - Pet Shop Delivery,0.131578922,br.com.zeenow.zeenow,46660,6139,E-Commerce (B2C)
149,>44,all,Zee.Now - Pet Shop Delivery,0.200051725,br.com.zeenow.zeenow,46660,9334,E-Commerce (B2C)
149,<25,female,Zee.Now - Pet Shop Delivery,0.061406408,br.com.zeenow.zeenow,46660,2865,E-Commerce (B2C)
149,between 25 and 44,all,Zee.Now - Pet Shop Delivery,0.709033966,br.com.zeenow.zeenow,46660,33084,E-Commerce (B2C)
149,all,all,Zee.Now - Pet Shop Delivery,1,br.com.zeenow.zeenow,46660,46660,E-Commerce (B2C)
149,<25,male,Zee.Now - Pet Shop Delivery,0.029507929,br.com.zeenow.zeenow,46660,1377,E-Commerce (B2C)
149,all,female,Zee.Now - Pet Shop Delivery,0.668982446,br.com.zeenow.zeenow,46660,31215,E-Commerce (B2C)
149,between 25 and 44,female,Zee.Now - Pet Shop Delivery,0.47599712,br.com.zeenow.zeenow,46660,22210,E-Commerce (B2C)
149,between 25 and 44,male,Zee.Now - Pet Shop Delivery,0.233036831,br.com.zeenow.zeenow,46660,10873,E-Commerce (B2C)
149,>44,male,Zee.Now - Pet Shop Delivery,0.068472795,br.com.zeenow.zeenow,46660,3195,E-Commerce (B2C)
150,between 25 and 44,all,Gelt: Ganar dinero desde casa,0.313115478,com.mdfactory.gelt,41720,13063,Coupons & Rewards
150,>44,all,Gelt: Ganar dinero desde casa,0.082590759,com.mdfactory.gelt,41720,3446,Coupons & Rewards
150,all,male,Gelt: Ganar dinero desde casa,0.202296257,com.mdfactory.gelt,41720,8440,Coupons & Rewards
150,<25,female,Gelt: Ganar dinero desde casa,0.566258192,com.mdfactory.gelt,41720,23624,Coupons & Rewards
150,>44,male,Gelt: Ganar dinero desde casa,0.044935275,com.mdfactory.gelt,41720,1875,Coupons & Rewards
150,between 25 and 44,female,Gelt: Ganar dinero desde casa,0.193790034,com.mdfactory.gelt,41720,8085,Coupons & Rewards
150,<25,male,Gelt: Ganar dinero desde casa,0.038035542,com.mdfactory.gelt,41720,1587,Coupons & Rewards
150,>44,female,Gelt: Ganar dinero desde casa,0.037655484,com.mdfactory.gelt,41720,1571,Coupons & Rewards
150,all,female,Gelt: Ganar dinero desde casa,0.797703743,com.mdfactory.gelt,41720,33280,Coupons & Rewards
150,between 25 and 44,male,Gelt: Ganar dinero desde casa,0.119325444,com.mdfactory.gelt,41720,4978,Coupons & Rewards
150,all,all,Gelt: Ganar dinero desde casa,1,com.mdfactory.gelt,41720,41720,Coupons & Rewards
150,<25,all,Gelt: Ganar dinero desde casa,0.604293764,com.mdfactory.gelt,41720,25211,Coupons & Rewards
151,<25,male,Carajás,0.003859761,carajas.carajas,11503,44,E-Commerce (Retailer)
151,>44,female,Carajás,0.177255258,carajas.carajas,11503,2039,E-Commerce (Retailer)
151,<25,all,Carajás,0.006420491,carajas.carajas,11503,74,E-Commerce (Retailer)
151,between 25 and 44,female,Carajás,0.410431027,carajas.carajas,11503,4721,E-Commerce (Retailer)
151,between 25 and 44,male,Carajás,0.27587238,carajas.carajas,11503,3173,E-Commerce (Retailer)
151,<25,female,Carajás,0.00256073,carajas.carajas,11503,29,E-Commerce (Retailer)
151,all,female,Carajás,0.590247035,carajas.carajas,11503,6790,E-Commerce (Retailer)
151,between 25 and 44,all,Carajás,0.686303377,carajas.carajas,11503,7895,E-Commerce (Retailer)
151,>44,all,Carajás,0.3072761,carajas.carajas,11503,3535,E-Commerce (Retailer)
151,all,all,Carajás,1,carajas.carajas,11503,11503,E-Commerce (Retailer)
151,>44,male,Carajás,0.130020842,carajas.carajas,11503,1496,E-Commerce (Retailer)
151,all,male,Carajás,0.409752995,carajas.carajas,11503,4713,E-Commerce (Retailer)
152,<25,female,FARFETCH — Designer Shopping,0.09683568,com.farfetch.farfetchshop,7112,689,E-Commerce (Retailer)
152,between 25 and 44,male,FARFETCH — Designer Shopping,0.446787685,com.farfetch.farfetchshop,7112,3178,E-Commerce (Retailer)
152,between 25 and 44,all,FARFETCH — Designer Shopping,0.695738196,com.farfetch.farfetchshop,7112,4948,E-Commerce (Retailer)
152,all,all,FARFETCH — Designer Shopping,1,com.farfetch.farfetchshop,7112,7112,E-Commerce (Retailer)
152,all,male,FARFETCH — Designer Shopping,0.607118189,com.farfetch.farfetchshop,7112,4318,E-Commerce (Retailer)
152,<25,all,FARFETCH — Designer Shopping,0.152536124,com.farfetch.farfetchshop,7112,1085,E-Commerce (Retailer)
152,<25,male,FARFETCH — Designer Shopping,0.055700447,com.farfetch.farfetchshop,7112,396,E-Commerce (Retailer)
152,>44,male,FARFETCH — Designer Shopping,0.104630046,com.farfetch.farfetchshop,7112,744,E-Commerce (Retailer)
152,>44,female,FARFETCH — Designer Shopping,0.04709563,com.farfetch.farfetchshop,7112,335,E-Commerce (Retailer)
152,all,female,FARFETCH — Designer Shopping,0.392881811,com.farfetch.farfetchshop,7112,2794,E-Commerce (Retailer)
152,between 25 and 44,female,FARFETCH — Designer Shopping,0.248950511,com.farfetch.farfetchshop,7112,1771,E-Commerce (Retailer)
152,>44,all,FARFETCH — Designer Shopping,0.15172568,com.farfetch.farfetchshop,7112,1079,E-Commerce (Retailer)
153,>44,all,Aramis Loja de Roupa Masculina,0.221858025,com.mobfiq.aramis,9813,2177,E-Commerce (Retailer)
153,between 25 and 44,all,Aramis Loja de Roupa Masculina,0.572982967,com.mobfiq.aramis,9813,5623,E-Commerce (Retailer)
153,>44,male,Aramis Loja de Roupa Masculina,0.173020035,com.mobfiq.aramis,9813,1698,E-Commerce (Retailer)
153,all,male,Aramis Loja de Roupa Masculina,0.769576252,com.mobfiq.aramis,9813,7552,E-Commerce (Retailer)
153,<25,all,Aramis Loja de Roupa Masculina,0.205158979,com.mobfiq.aramis,9813,2013,E-Commerce (Retailer)
153,<25,male,Aramis Loja de Roupa Masculina,0.149846077,com.mobfiq.aramis,9813,1470,E-Commerce (Retailer)
153,>44,female,Aramis Loja de Roupa Masculina,0.048837986,com.mobfiq.aramis,9813,479,E-Commerce (Retailer)
153,between 25 and 44,male,Aramis Loja de Roupa Masculina,0.44671014,com.mobfiq.aramis,9813,4384,E-Commerce (Retailer)
153,all,female,Aramis Loja de Roupa Masculina,0.230423749,com.mobfiq.aramis,9813,2261,E-Commerce (Retailer)
153,<25,female,Aramis Loja de Roupa Masculina,0.055312909,com.mobfiq.aramis,9813,543,E-Commerce (Retailer)
153,all,all,Aramis Loja de Roupa Masculina,1,com.mobfiq.aramis,9813,9813,E-Commerce (Retailer)
153,between 25 and 44,female,Aramis Loja de Roupa Masculina,0.126272842,com.mobfiq.aramis,9813,1239,E-Commerce (Retailer)
154,>44,all,FutFanatics,0.12634638,com.futfanatics,38114,4816,E-Commerce (Retailer)
154,between 25 and 44,female,FutFanatics,0.240534574,com.futfanatics,38114,9168,E-Commerce (Retailer)
154,between 25 and 44,all,FutFanatics,0.821008265,com.futfanatics,38114,31292,E-Commerce (Retailer)
154,all,all,FutFanatics,1,com.futfanatics,38114,38114,E-Commerce (Retailer)
154,>44,female,FutFanatics,0.036733657,com.futfanatics,38114,1400,E-Commerce (Retailer)
154,<25,all,FutFanatics,0.052645337,com.futfanatics,38114,2007,E-Commerce (Retailer)
154,<25,male,FutFanatics,0.049600475,com.futfanatics,38114,1890,E-Commerce (Retailer)
154,>44,male,FutFanatics,0.089612722,com.futfanatics,38114,3415,E-Commerce (Retailer)
154,<25,female,FutFanatics,0.003044864,com.futfanatics,38114,116,E-Commerce (Retailer)
154,between 25 and 44,male,FutFanatics,0.580473721,com.futfanatics,38114,22124,E-Commerce (Retailer)
154,all,female,FutFanatics,0.280313075,com.futfanatics,38114,10684,E-Commerce (Retailer)
154,all,male,FutFanatics,0.719686925,com.futfanatics,38114,27430,E-Commerce (Retailer)
155,all,female,Grocery Shopping List Listonic,0.527501524,com.l,70193,37027,Coupons & Rewards
155,>44,female,Grocery Shopping List Listonic,0.032748375,com.l,70193,2299,Coupons & Rewards
155,between 25 and 44,female,Grocery Shopping List Listonic,0.285157412,com.l,70193,20016,Coupons & Rewards
155,between 25 and 44,male,Grocery Shopping List Listonic,0.397332102,com.l,70193,27890,Coupons & Rewards
155,all,male,Grocery Shopping List Listonic,0.472498477,com.l,70193,33166,Coupons & Rewards
155,>44,all,Grocery Shopping List Listonic,0.095030665,com.l,70193,6670,Coupons & Rewards
155,>44,male,Grocery Shopping List Listonic,0.062282294,com.l,70193,4372,Coupons & Rewards
155,<25,female,Grocery Shopping List Listonic,0.20959574,com.l,70193,14712,Coupons & Rewards
155,between 25 and 44,all,Grocery Shopping List Listonic,0.682489514,com.l,70193,47906,Coupons & Rewards
155,<25,male,Grocery Shopping List Listonic,0.012884078,com.l,70193,904,Coupons & Rewards
155,all,all,Grocery Shopping List Listonic,1,com.l,70193,70193,Coupons & Rewards
155,<25,all,Grocery Shopping List Listonic,0.22247982,com.l,70193,15617,Coupons & Rewards
160,<25,female,Babadotop: Moda e Beleza,0.040772185,com.mobfiq.babadotop,4587,187,E-Commerce (Retailer)
160,all,female,Babadotop: Moda e Beleza,0.944714069,com.mobfiq.babadotop,4587,4333,E-Commerce (Retailer)
160,between 25 and 44,female,Babadotop: Moda e Beleza,0.774533391,com.mobfiq.babadotop,4587,3553,E-Commerce (Retailer)
160,between 25 and 44,all,Babadotop: Moda e Beleza,0.814668834,com.mobfiq.babadotop,4587,3737,E-Commerce (Retailer)
160,>44,female,Babadotop: Moda e Beleza,0.129408464,com.mobfiq.babadotop,4587,594,E-Commerce (Retailer)
160,>44,male,Babadotop: Moda e Beleza,0.012690865,com.mobfiq.babadotop,4587,58,E-Commerce (Retailer)
160,<25,male,Babadotop: Moda e Beleza,0.002459673,com.mobfiq.babadotop,4587,11,E-Commerce (Retailer)
160,between 25 and 44,male,Babadotop: Moda e Beleza,0.040135399,com.mobfiq.babadotop,4587,184,E-Commerce (Retailer)
160,<25,all,Babadotop: Moda e Beleza,0.04323186,com.mobfiq.babadotop,4587,198,E-Commerce (Retailer)
160,>44,all,Babadotop: Moda e Beleza,0.142099321,com.mobfiq.babadotop,4587,652,E-Commerce (Retailer)
160,all,male,Babadotop: Moda e Beleza,0.055285938,com.mobfiq.babadotop,4587,254,E-Commerce (Retailer)
160,all,all,Babadotop: Moda e Beleza,1,com.mobfiq.babadotop,4587,4587,E-Commerce (Retailer)
162,<25,female,Lojas Lebes,0.019082511,br.com.lebes.app,23046,440,E-Commerce (Retailer)
162,all,female,Lojas Lebes,0.357796967,br.com.lebes.app,23046,8246,E-Commerce (Retailer)
162,<25,all,Lojas Lebes,0.034446169,br.com.lebes.app,23046,794,E-Commerce (Retailer)
162,all,all,Lojas Lebes,1,br.com.lebes.app,23046,23046,E-Commerce (Retailer)
162,between 25 and 44,female,Lojas Lebes,0.231908023,br.com.lebes.app,23046,5345,E-Commerce (Retailer)
162,between 25 and 44,all,Lojas Lebes,0.664661944,br.com.lebes.app,23046,15318,E-Commerce (Retailer)
162,<25,male,Lojas Lebes,0.015363656,br.com.lebes.app,23046,354,E-Commerce (Retailer)
162,all,male,Lojas Lebes,0.642203033,br.com.lebes.app,23046,14800,E-Commerce (Retailer)
162,>44,female,Lojas Lebes,0.106806427,br.com.lebes.app,23046,2461,E-Commerce (Retailer)
162,between 25 and 44,male,Lojas Lebes,0.432753921,br.com.lebes.app,23046,9973,E-Commerce (Retailer)
162,>44,male,Lojas Lebes,0.194085449,br.com.lebes.app,23046,4473,E-Commerce (Retailer)
162,>44,all,Lojas Lebes,0.300891876,br.com.lebes.app,23046,6934,E-Commerce (Retailer)
163,all,female,Dinerama: Cashback no Mercado,0.919848979,br.com.dinerama,83198,76530,Coupons & Rewards
163,>44,female,Dinerama: Cashback no Mercado,0.417195529,br.com.dinerama,83198,34710,Coupons & Rewards
163,<25,all,Dinerama: Cashback no Mercado,0.216474921,br.com.dinerama,83198,18010,Coupons & Rewards
163,between 25 and 44,all,Dinerama: Cashback no Mercado,0.348673046,br.com.dinerama,83198,29009,Coupons & Rewards
163,<25,female,Dinerama: Cashback no Mercado,0.190044507,br.com.dinerama,83198,15811,Coupons & Rewards
163,between 25 and 44,female,Dinerama: Cashback no Mercado,0.312608987,br.com.dinerama,83198,26008,Coupons & Rewards
163,between 25 and 44,male,Dinerama: Cashback no Mercado,0.03606407,br.com.dinerama,83198,3000,Coupons & Rewards
163,>44,all,Dinerama: Cashback no Mercado,0.434852034,br.com.dinerama,83198,36179,Coupons & Rewards
163,>44,male,Dinerama: Cashback no Mercado,0.017656516,br.com.dinerama,83198,1469,Coupons & Rewards
163,all,male,Dinerama: Cashback no Mercado,0.080150992,br.com.dinerama,83198,6668,Coupons & Rewards
163,all,all,Dinerama: Cashback no Mercado,1,br.com.dinerama,83198,83198,Coupons & Rewards
163,<25,male,Dinerama: Cashback no Mercado,0.026430406,br.com.dinerama,83198,2199,Coupons & Rewards
164,all,male,"Buscar Rural - Comprar, vender",0.357921422,br.com.buscar.rural,7270,2602,Resell
164,>44,male,"Buscar Rural - Comprar, vender",0.124657765,br.com.buscar.rural,7270,906,Resell
164,between 25 and 44,female,"Buscar Rural - Comprar, vender",0.398227245,br.com.buscar.rural,7270,2895,Resell
164,<25,female,"Buscar Rural - Comprar, vender",0.082364328,br.com.buscar.rural,7270,599,Resell
164,all,all,"Buscar Rural - Comprar, vender",1,br.com.buscar.rural,7270,7270,Resell
164,>44,female,"Buscar Rural - Comprar, vender",0.161487013,br.com.buscar.rural,7270,1174,Resell
164,>44,all,"Buscar Rural - Comprar, vender",0.286144763,br.com.buscar.rural,7270,2080,Resell
164,between 25 and 44,all,"Buscar Rural - Comprar, vender",0.569861233,br.com.buscar.rural,7270,4143,Resell
164,<25,male,"Buscar Rural - Comprar, vender",0.061629638,br.com.buscar.rural,7270,448,Resell
164,<25,all,"Buscar Rural - Comprar, vender",0.143993974,br.com.buscar.rural,7270,1047,Resell
164,all,female,"Buscar Rural - Comprar, vender",0.642078579,br.com.buscar.rural,7270,4668,Resell
164,between 25 and 44,male,"Buscar Rural - Comprar, vender",0.171634004,br.com.buscar.rural,7270,1248,Resell
165,>44,all,Martinello,0.222798556,com.martinello.martinello,10885,2425,E-Commerce (Retailer)
165,between 25 and 44,male,Martinello,0.392976731,com.martinello.martinello,10885,4278,E-Commerce (Retailer)
165,>44,female,Martinello,0.100453921,com.martinello.martinello,10885,1093,E-Commerce (Retailer)
165,<25,female,Martinello,0.027690724,com.martinello.martinello,10885,301,E-Commerce (Retailer)
165,<25,all,Martinello,0.060085118,com.martinello.martinello,10885,654,E-Commerce (Retailer)
165,between 25 and 44,female,Martinello,0.324139595,com.martinello.martinello,10885,3528,E-Commerce (Retailer)
165,<25,male,Martinello,0.032394394,com.martinello.martinello,10885,353,E-Commerce (Retailer)
165,all,male,Martinello,0.547715724,com.martinello.martinello,10885,5962,E-Commerce (Retailer)
165,>44,male,Martinello,0.122344635,com.martinello.martinello,10885,1332,E-Commerce (Retailer)
165,between 25 and 44,all,Martinello,0.717116296,com.martinello.martinello,10885,7806,E-Commerce (Retailer)
165,all,female,Martinello,0.452284247,com.martinello.martinello,10885,4923,E-Commerce (Retailer)
165,all,all,Martinello,1,com.martinello.martinello,10885,10885,E-Commerce (Retailer)
169,<25,male,Mateus App,0.090290114,com.ithappens.maismateus,19958,1802,E-Commerce (Retailer)
169,<25,all,Mateus App,0.136795357,com.ithappens.maismateus,19958,2730,E-Commerce (Retailer)
169,all,all,Mateus App,1,com.ithappens.maismateus,19958,19958,E-Commerce (Retailer)
169,between 25 and 44,all,Mateus App,0.469083756,com.ithappens.maismateus,19958,9362,E-Commerce (Retailer)
169,between 25 and 44,male,Mateus App,0.370835751,com.ithappens.maismateus,19958,7401,E-Commerce (Retailer)
169,<25,female,Mateus App,0.04650525,com.ithappens.maismateus,19958,928,E-Commerce (Retailer)
169,all,female,Mateus App,0.250382811,com.ithappens.maismateus,19958,4997,E-Commerce (Retailer)
169,all,male,Mateus App,0.749617219,com.ithappens.maismateus,19958,14961,E-Commerce (Retailer)
169,>44,female,Mateus App,0.105629534,com.ithappens.maismateus,19958,2108,E-Commerce (Retailer)
169,>44,male,Mateus App,0.288491339,com.ithappens.maismateus,19958,5758,E-Commerce (Retailer)
169,between 25 and 44,female,Mateus App,0.098248027,com.ithappens.maismateus,19958,1961,E-Commerce (Retailer)
169,>44,all,Mateus App,0.394120872,com.ithappens.maismateus,19958,7866,E-Commerce (Retailer)
170,all,male,Avon Compras Online,0.073152043,com.avoncomprasonline,5230,383,E-Commerce (Retailer)
170,between 25 and 44,all,Avon Compras Online,0.74703908,com.avoncomprasonline,5230,3907,E-Commerce (Retailer)
170,>44,female,Avon Compras Online,0.08359351,com.avoncomprasonline,5230,437,E-Commerce (Retailer)
170,<25,male,Avon Compras Online,0.000329562,com.avoncomprasonline,5230,2,E-Commerce (Retailer)
170,all,female,Avon Compras Online,0.926847935,com.avoncomprasonline,5230,4847,E-Commerce (Retailer)
170,between 25 and 44,female,Avon Compras Online,0.684871852,com.avoncomprasonline,5230,3582,E-Commerce (Retailer)
170,>44,all,Avon Compras Online,0.094248757,com.avoncomprasonline,5230,493,E-Commerce (Retailer)
170,between 25 and 44,male,Avon Compras Online,0.062167231,com.avoncomprasonline,5230,325,E-Commerce (Retailer)
170,all,all,Avon Compras Online,1,com.avoncomprasonline,5230,5230,E-Commerce (Retailer)
170,<25,all,Avon Compras Online,0.158712164,com.avoncomprasonline,5230,830,E-Commerce (Retailer)
170,>44,male,Avon Compras Online,0.010655249,com.avoncomprasonline,5230,56,E-Commerce (Retailer)
170,<25,female,Avon Compras Online,0.15838261,com.avoncomprasonline,5230,828,E-Commerce (Retailer)
172,<25,all,DeMillus,0.045159243,br.com.demillus.www.portalrevendedora,46672,2108,E-Commerce (Retailer)
172,>44,all,DeMillus,0.386978388,br.com.demillus.www.portalrevendedora,46672,18061,E-Commerce (Retailer)
172,<25,male,DeMillus,0.011186359,br.com.demillus.www.portalrevendedora,46672,522,E-Commerce (Retailer)
172,between 25 and 44,all,DeMillus,0.567862392,br.com.demillus.www.portalrevendedora,46672,26503,E-Commerce (Retailer)
172,>44,male,DeMillus,0.026522506,br.com.demillus.www.portalrevendedora,46672,1238,E-Commerce (Retailer)
172,between 25 and 44,female,DeMillus,0.541796625,br.com.demillus.www.portalrevendedora,46672,25287,E-Commerce (Retailer)
172,between 25 and 44,male,DeMillus,0.026065758,br.com.demillus.www.portalrevendedora,46672,1217,E-Commerce (Retailer)
172,all,female,DeMillus,0.936225355,br.com.demillus.www.portalrevendedora,46672,43696,E-Commerce (Retailer)
172,<25,female,DeMillus,0.033972885,br.com.demillus.www.portalrevendedora,46672,1586,E-Commerce (Retailer)
172,all,all,DeMillus,1,br.com.demillus.www.portalrevendedora,46672,46672,E-Commerce (Retailer)
172,all,male,DeMillus,0.063774623,br.com.demillus.www.portalrevendedora,46672,2976,E-Commerce (Retailer)
172,>44,female,DeMillus,0.360455871,br.com.demillus.www.portalrevendedora,46672,16823,E-Commerce (Retailer)
173,all,male,Lojas Quero-Quero,0.973488271,br.com.queroquero.ecommerce,10841,10554,E-Commerce (Retailer)
173,between 25 and 44,all,Lojas Quero-Quero,0.888975382,br.com.queroquero.ecommerce,10841,9637,E-Commerce (Retailer)
173,<25,male,Lojas Quero-Quero,0.011599387,br.com.queroquero.ecommerce,10841,126,E-Commerce (Retailer)
173,between 25 and 44,female,Lojas Quero-Quero,0.019433912,br.com.queroquero.ecommerce,10841,211,E-Commerce (Retailer)
173,all,female,Lojas Quero-Quero,0.026511746,br.com.queroquero.ecommerce,10841,287,E-Commerce (Retailer)
173,<25,female,Lojas Quero-Quero,0.000699928,br.com.queroquero.ecommerce,10841,8,E-Commerce (Retailer)
173,between 25 and 44,male,Lojas Quero-Quero,0.869541466,br.com.queroquero.ecommerce,10841,9427,E-Commerce (Retailer)
173,>44,all,Lojas Quero-Quero,0.098725319,br.com.queroquero.ecommerce,10841,1070,E-Commerce (Retailer)
